date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-05-31,60.0,59.5,60.0,59.2,0.0,0,5260052,3119,314133186
2016-06-01,59.5,59.0,59.7,59.0,-0.5,-1,1805628,1169,107006788
2016-06-02,59.0,58.2,59.0,58.1,-0.8,-1,2171812,1537,126835441
2016-06-03,58.0,57.5,58.0,57.5,-0.7,-1,1988889,1246,114645283
2016-06-04,57.2,58.0,58.2,57.2,0.5,1,716050,514,41328995
2016-06-06,58.0,58.5,58.5,58.0,0.5,1,375674,253,21932922
2016-06-07,58.6,59.0,59.2,58.5,0.5,1,686030,399,40401770
2016-06-08,59.0,59.1,59.3,59.0,0.1,1,406768,268,24066851
2016-06-13,59.0,59.1,59.3,58.7,0.0,0,3256638,289,196107265
2016-06-14,59.1,59.3,59.3,59.1,0.2,1,3718157,231,224745971
2016-06-15,59.3,59.3,59.4,59.2,0.0,0,162805,127,9651833
2016-06-16,59.3,59.2,59.3,59.2,-0.1,-1,228975,155,13563217
2016-06-17,59.3,59.3,59.4,59.2,0.1,1,135485,101,8034953
2016-06-20,59.3,59.3,59.4,59.3,0.0,0,224041,135,13286331
2016-06-21,59.3,59.5,59.6,59.3,0.2,1,461616,247,27451725
2016-06-22,59.5,59.5,59.5,59.4,0.0,0,254932,133,15164251
2016-06-23,59.5,59.5,59.6,59.4,0.0,0,175409,115,10436833
2016-06-24,59.5,59.2,59.5,59.1,-0.3,-1,391214,256,23223661
2016-06-27,59.1,59.4,59.4,59.1,0.2,1,228411,116,13530569
2016-06-28,59.4,59.3,59.4,59.3,-0.1,-1,273160,120,16218881
2016-06-29,59.4,59.3,59.5,59.3,0.0,0,464846,150,27580379
2016-06-30,59.3,59.4,59.4,59.3,0.1,1,128323,87,7617880
2016-07-01,59.4,59.3,59.4,59.3,-0.1,-1,194038,127,11517744
2016-07-04,59.3,59.4,59.5,59.3,0.1,1,353969,185,21026458
2016-07-05,59.4,59.3,59.4,59.3,-0.1,-1,171212,109,10161265
2016-07-06,59.3,59.2,59.3,59.2,-0.1,-1,277295,192,16427956
2016-07-07,59.2,59.2,59.4,59.2,0.0,0,311744,178,18494039
2016-07-11,59.3,59.2,59.3,59.2,0.0,0,189499,124,11227536
2016-07-12,59.3,59.3,59.4,59.2,0.1,1,258191,137,15328225
2016-07-13,59.3,59.3,59.4,59.3,0.0,0,115150,84,6829974
2016-07-14,59.3,59.2,59.3,59.2,-0.1,-1,115260,98,6828807
2016-07-15,59.2,59.3,59.3,59.2,0.1,1,92305,83,5469480
2016-07-18,59.3,59.5,59.5,59.2,0.2,1,398064,245,23630003
2016-07-19,59.4,59.3,59.5,59.3,-0.2,-1,114204,76,6783493
2016-07-20,59.3,59.4,59.4,59.3,0.1,1,127508,99,7569617
2016-07-21,59.4,59.5,59.5,59.4,0.1,1,159619,96,9483002
2016-07-22,59.4,59.5,59.5,59.4,0.0,0,290376,160,17271570
2016-07-25,59.5,59.7,59.9,59.4,0.2,1,560611,319,33449790
2016-07-26,59.6,59.8,59.8,59.6,0.1,1,225078,141,13445655
2016-07-27,59.8,60.0,60.1,59.8,0.2,1,950293,419,57024180
2016-07-28,60.0,60.0,60.1,60.0,0.0,0,317760,179,19077119
2016-07-29,60.0,60.2,60.2,60.0,0.2,1,970962,292,58411820
2016-08-01,60.2,60.0,60.2,60.0,-0.2,-1,315185,122,18945700
2016-08-02,60.1,60.1,60.2,60.0,0.1,1,302197,172,18181220
2016-08-03,60.1,60.1,60.2,60.1,0.0,0,188713,102,11347980
